Fold,filename,loss,SP,SE,PR,F1
0,CVAI-0002_LCX_LAO40_CRA20_45.png,0.2870914936065674,0.9753665885743575,0.8220616365219102,0.7669032795032358,0.7935245918672972
0,CVAI-0002_LCX_RAO17_CAU24_44.png,0.21962785720825195,0.9835734625314141,0.836002085319282,0.8531255937353933,0.8444765449144961
0,CVAI-0002_LCX_RAO17_CAU24_51.png,0.1971123218536377,0.9847713570048567,0.8635856458674879,0.8705101226010264,0.8670335590608571
0,CVAI-0003_LAD_RAO24_CRA32_49.png,0.21276503801345825,0.9796362113998784,0.869777555936483,0.8365562641144978,0.8528430109433313
0,CVAI-0003_LCX_LAO50_CRA9_49.png,0.36476773023605347,0.9688881690785939,0.9127538907337935,0.6430197444532859,0.7545035897796475
0,CVAI-0003_LCX_RAO29_CAU0_41.png,0.2628468871116638,0.9600145448281998,0.8906426155266826,0.730066133343054,0.8023990859085912
0,CVAI-0003_RCA_RAO30_CAU6_56.png,0.3724345564842224,0.9648010199247116,0.8607427816508385,0.6351391418257809,0.7309281001749385
0,CVAI-0005_LCX_RAO25_CAU35_35.png,0.2951255440711975,0.9754757871621518,0.8543233082305299,0.7547639805390972,0.8014631208091809
0,CVAI-0005_LCX_RAO25_CAU35_39.png,0.27364474534988403,0.9808001868229363,0.8330201341909164,0.8017397295322651,0.8170801637128596
0,CVAI-0005_RCA_RAO5_CRA33_44.png,0.47326403856277466,0.9778394995747611,0.8658082365791414,0.5922690543355704,0.7033798235799548
0,CVAI-0011_LAD_RAO8_CRA30_37.png,0.30942195653915405,0.9817312909512845,0.72160148972592,0.7880592678293599,0.7533670887694337
0,CVAI-0011_LAD_RAO8_CRA30_44.png,0.28845787048339844,0.9809884964897104,0.7278885529209733,0.8091125669697476,0.7663538883910674
0,CVAI-0011_RCA_LAO87_CRA5_37.png,0.757526159286499,0.998539529408752,0.12544029086178385,0.7489823604145303,0.2148902651560496
0,CVAI-0011_RCA_RAO2_CRA22_43.png,0.36595088243484497,0.981679494390558,0.786906883073523,0.7249072891528416,0.7546352833388927
0,CVAI-0029_LCX_RAO4_CAU29_46.png,0.26738864183425903,0.9700029793836729,0.6949682437916654,0.8094678288562488,0.7478603733633665
0,CVAI-0048_LCX_LAO47_CAU24_82.png,0.4206409454345703,0.9890366611957212,0.4316071428417283,0.8248020747457819,0.5666787199080724
0,CVAI-0048_RCA_LAO58_CAU0_68.png,0.4233090877532959,0.9914873598912235,0.4938927844099812,0.8075820618763215,0.6129333161545404
0,CVAI-0048_RCA_LAO88_CAU0_58.png,0.40438103675842285,0.9907067151032951,0.5097093879509973,0.8367287116490745,0.6335057851816019
0,CVAI-0050_LAD_RAO17_CRA32_46.png,0.35075682401657104,0.93918319895228,0.8626173096601226,0.5772015001140448,0.6916198843496388
0,CVAI-0050_RCA_LAO57_CAU1_20.png,0.60675448179245,0.9609601937015846,0.7707121622372092,0.3751494180323907,0.5046542650266965
0,CVAI-0079_LAD_RAO24_CRA28_48.png,0.3118218779563904,0.9654132214195146,0.8234609294577879,0.6799323258861102,0.7448448110698634
0,CVAI-0079_RCA_LAO84_CAU2_18.png,0.5318911075592041,0.9581134407797346,0.8043701271230642,0.42584043879727146,0.5568689766515884
0,CVAI-0079_RCA_RAO0_CRA28_21.png,0.5491693019866943,0.9519386413285641,0.7294649584920485,0.420118628518102,0.5331696708125536
0,CVAI-0090_LAD_RAO20_CRA26_52.png,0.29681313037872314,0.9648174052015586,0.855834092941849,0.6896209783792558,0.7637889623098226
